date,cash,value,000686.SZ_volume_1,601555.SH_volume_2_x,600909.SH_volume_1,601375.SH_volume_2,002901.SZ_volume_1,300639.SZ_volume_2,000750.SZ_volume_1_x,601555.SH_volume_2_y,600011.SH_volume_1,600027.SH_volume_2,000710.SZ_volume_1_x,000913.SZ_volume_2,002550.SZ_volume_1,300463.SZ_volume_2,601086.SH_volume_1,000681.SZ_volume_2,300245.SZ_volume_1,600892.SH_volume_2_x,601398.SH_volume_1,601939.SH_volume_2,601099.SH_volume_1,601555.SH_volume_2,300378.SZ_volume_1,600892.SH_volume_2_y,300513.SZ_volume_1,600892.SH_volume_2_x,600449.SH_volume_1,600720.SH_volume_2,000783.SZ_volume_1,601377.SH_volume_2,000710.SZ_volume_1_y,601777.SH_volume_2,002185.SZ_volume_1,603626.SH_volume_2_x,000750.SZ_volume_1_y,601099.SH_volume_2,300433.SZ_volume_1,603626.SH_volume_2_y,300315.SZ_volume_1,600892.SH_volume_2_y,rev
2019-04-02,728203281.7405493,876373299.8949714,70000.0,-778100.0,2090000.0,-2385300.0,0,0,0.0,0.0,310000.0,-1411600.0,0.0,0.0,0.0,0.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,0.0,0.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,320000.0,-787500.0,0.0,0.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.13696212048815992
2019-04-03,728203281.7405493,891117172.3750612,70000.0,-778100.0,2090000.0,-2385300.0,0,0,0.0,0.0,310000.0,-1411600.0,0.0,0.0,0.0,0.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,0.0,0.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,320000.0,-787500.0,0.0,0.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.01682373536694559
2019-04-04,788659189.1792219,1065924928.6136017,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,310000.0,-1411600.0,0.0,0.0,0.0,0.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,320000.0,-787500.0,0.0,0.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.19616697069436118
2019-04-08,788659189.1792219,1051898804.6231197,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,310000.0,-1411600.0,0.0,0.0,0.0,0.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,320000.0,-787500.0,0.0,0.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.013158641489626421
2019-04-09,788659189.1792219,1064216928.8561317,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,310000.0,-1411600.0,0.0,0.0,0.0,0.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,320000.0,-787500.0,0.0,0.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.011710370026920325
2019-04-10,829816013.4569337,1085481084.2526505,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,310000.0,-1411600.0,0.0,0.0,0.0,0.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,0.0,0.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,320000.0,-787500.0,0.0,0.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.019981034711949563
2019-04-11,830698294.4414597,1091410079.2128704,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,310000.0,-1411600.0,0.0,0.0,0.0,0.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,0.0,0.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,320000.0,-787500.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.005462089617436217
2019-04-12,830698294.4414597,1104134607.6947503,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,310000.0,-1411600.0,0.0,0.0,0.0,0.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,0.0,0.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,320000.0,-787500.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.011658796930899662
2019-04-15,830698294.4414597,1100366137.4990795,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,310000.0,-1411600.0,0.0,0.0,0.0,0.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,0.0,0.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,320000.0,-787500.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.0034130532359082366
2019-04-16,876116912.5117676,1049333810.1240056,0.0,0.0,0.0,0.0,0,0,140000.0,-797800.0,310000.0,-1411600.0,0.0,0.0,0.0,0.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,0.0,0.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,320000.0,-787500.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.04637758800089997
2019-04-17,876116912.5117676,1044538439.4835436,0.0,0.0,0.0,0.0,0,0,140000.0,-797800.0,310000.0,-1411600.0,0.0,0.0,0.0,0.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,0.0,0.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,320000.0,-787500.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.0045699191183931065
2019-04-18,876116912.5117676,1041854509.6158134,0.0,0.0,0.0,0.0,0,0,140000.0,-797800.0,310000.0,-1411600.0,0.0,0.0,0.0,0.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,0.0,0.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,320000.0,-787500.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.0025694888443332786
2019-04-19,876116912.5117676,1040048771.6516732,0.0,0.0,0.0,0.0,0,0,140000.0,-797800.0,310000.0,-1411600.0,0.0,0.0,0.0,0.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,0.0,0.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,320000.0,-787500.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.001733195899690454
2019-04-22,876368564.8038054,1141849121.8797143,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,310000.0,-1411600.0,0.0,0.0,0.0,0.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,0.0,0.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,320000.0,-787500.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.09788036196261718
2019-04-23,908877914.0162055,1137944779.7232134,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,310000.0,-1411600.0,0.0,0.0,0.0,0.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,0.0,0.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.0034193152857826536
2019-04-24,909126577.6941526,1165787400.8567584,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,310000.0,-1411600.0,0.0,0.0,0.0,0.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.024467462419676567
2019-04-25,909126577.6941526,1161920793.6497524,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,310000.0,-1411600.0,0.0,0.0,0.0,0.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.0033167344270184085
2019-04-26,909126577.6941526,1163072627.1036673,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,310000.0,-1411600.0,0.0,0.0,0.0,0.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.0009913183929661784
2019-04-29,909766930.715806,1188183297.3558478,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,310000.0,-1411600.0,0.0,0.0,230000.0,-153400.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.02158994173451778
2019-04-30,909766930.715806,1194162896.22088,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,310000.0,-1411600.0,0.0,0.0,230000.0,-153400.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.005032555901382407
2019-05-06,909766930.715806,1167156090.21841,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,310000.0,-1411600.0,0.0,0.0,230000.0,-153400.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.022615680061687904
2019-05-07,949570547.3807101,1182279570.0996208,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,0.0,0.0,0.0,0.0,230000.0,-153400.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.01295754698789331
2019-05-08,949570547.3807101,1185628922.710962,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,0.0,0.0,0.0,0.0,230000.0,-153400.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.002832961590513605
2019-05-09,991818190.6890941,1170966036.6897197,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,0.0,0.0,0.0,0.0,0.0,0.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.012367179764572023
2019-05-10,991818190.6890941,1180096419.3556528,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,0.0,0.0,0.0,0.0,0.0,0.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.007797307846557633
2019-05-13,992064505.3091824,1228847134.4631784,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,0.0,0.0,0.0,0.0,230000.0,-153400.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.041310789786265234
2019-05-14,992064505.3091824,1226667600.199933,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,0.0,0.0,0.0,0.0,230000.0,-153400.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.0017736414905645814
2019-05-15,992064505.3091824,1230973303.218084,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,0.0,0.0,0.0,0.0,230000.0,-153400.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.0035100813109021356
2019-05-16,992064505.3091824,1225658329.378124,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,0.0,0.0,0.0,0.0,230000.0,-153400.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.004317700331977425
2019-05-17,992386264.1945274,1238619867.598258,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,350000.0,-1593800.0,0.0,0.0,230000.0,-153400.0,1930000.0,-118700.0,0.0,0.0,1040000.0,-834700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.0105751643092169
2019-05-20,1002052516.6802442,1256372665.6397512,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,350000.0,-1593800.0,0.0,0.0,230000.0,-153400.0,1930000.0,-118700.0,0.0,0.0,0.0,0.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.014332725080469455
2019-05-21,1002052516.6802442,1256220034.413669,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,350000.0,-1593800.0,0.0,0.0,230000.0,-153400.0,1930000.0,-118700.0,0.0,0.0,0.0,0.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.00012148563102043486
2019-05-22,1002052516.6802442,1250988880.357358,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,350000.0,-1593800.0,0.0,0.0,230000.0,-153400.0,1930000.0,-118700.0,0.0,0.0,0.0,0.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.004164202060949251
2019-05-23,1002052516.6802442,1253238425.805754,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,350000.0,-1593800.0,0.0,0.0,230000.0,-153400.0,1930000.0,-118700.0,0.0,0.0,0.0,0.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.0017982137840852896
2019-05-24,1002052516.6802442,1252306862.9996111,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,350000.0,-1593800.0,0.0,0.0,230000.0,-153400.0,1930000.0,-118700.0,0.0,0.0,0.0,0.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.0007433244839615272
2019-05-27,1002052516.6802442,1261682897.921669,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,350000.0,-1593800.0,0.0,0.0,230000.0,-153400.0,1930000.0,-118700.0,0.0,0.0,0.0,0.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.00748701073121949
2019-05-28,1002052516.6802442,1262808444.333741,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,350000.0,-1593800.0,0.0,0.0,230000.0,-153400.0,1930000.0,-118700.0,0.0,0.0,0.0,0.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.0008920992857444077
2019-05-29,1002052516.6802442,1260775556.2852712,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,350000.0,-1593800.0,0.0,0.0,230000.0,-153400.0,1930000.0,-118700.0,0.0,0.0,0.0,0.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.001609815057534214
2019-05-30,1002052516.6802442,1259923245.7894619,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,350000.0,-1593800.0,0.0,0.0,230000.0,-153400.0,1930000.0,-118700.0,0.0,0.0,0.0,0.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.0006760207965330611
2019-05-31,1002052516.6802442,1257539741.127513,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,350000.0,-1593800.0,0.0,0.0,230000.0,-153400.0,1930000.0,-118700.0,0.0,0.0,0.0,0.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.0018917856067139915
2019-06-03,1002052516.6802442,1256894275.051937,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,350000.0,-1593800.0,0.0,0.0,230000.0,-153400.0,1930000.0,-118700.0,0.0,0.0,0.0,0.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.0005132768806154209
2019-06-04,1070067556.5188143,1367077398.8837051,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,350000.0,-1593800.0,0.0,0.0,230000.0,-153400.0,0.0,0.0,0.0,0.0,0.0,0.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.08766300079393319
2019-06-05,1070067556.5188143,1365862851.0640934,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,350000.0,-1593800.0,0.0,0.0,230000.0,-153400.0,0.0,0.0,0.0,0.0,0.0,0.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.000888426522597463
2019-06-06,1070067556.5188143,1362337928.7188325,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,350000.0,-1593800.0,0.0,0.0,230000.0,-153400.0,0.0,0.0,0.0,0.0,0.0,0.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.0025807293481294735
2019-06-10,1070067556.5188143,1354202197.417581,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,350000.0,-1593800.0,0.0,0.0,230000.0,-153400.0,0.0,0.0,0.0,0.0,0.0,0.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.005971889301285449
2019-06-11,1070067556.5188143,1370206099.9718792,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,350000.0,-1593800.0,0.0,0.0,230000.0,-153400.0,0.0,0.0,0.0,0.0,0.0,0.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.011817956420996145
2019-06-12,1070067556.5188143,1360133323.934081,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,350000.0,-1593800.0,0.0,0.0,230000.0,-153400.0,0.0,0.0,0.0,0.0,0.0,0.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.007351285356272275
2019-06-13,1070067556.5188143,1364402793.102806,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,350000.0,-1593800.0,0.0,0.0,230000.0,-153400.0,0.0,0.0,0.0,0.0,0.0,0.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.0031390078410664657
2019-06-14,1102481585.0613742,1365155358.583351,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,0.0,0.0,0.0,0.0,230000.0,-153400.0,0.0,0.0,0.0,0.0,0.0,0.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.0005515713426775815
2019-06-17,1102481585.0613742,1367369517.0908542,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,0.0,0.0,0.0,0.0,230000.0,-153400.0,0.0,0.0,0.0,0.0,0.0,0.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.001621909545739042
2019-06-18,1102673962.8576543,1366002222.3781312,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,0.0,0.0,0.0,0.0,230000.0,-153400.0,0.0,0.0,0.0,0.0,1020000.0,-818700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.0009999452932313302
2019-06-19,1102673962.8576543,1369642980.3913503,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,0.0,0.0,0.0,0.0,230000.0,-153400.0,0.0,0.0,0.0,0.0,1020000.0,-818700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.002665265073200862
2019-06-20,1103367960.81456,1388171442.0599399,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,0.0,0.0,80000.0,-358600.0,230000.0,-153400.0,0.0,0.0,0.0,0.0,1020000.0,-818700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.013527949935753014
2019-06-21,1103367960.81456,1388877950.8056977,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,0.0,0.0,80000.0,-358600.0,230000.0,-153400.0,0.0,0.0,0.0,0.0,1020000.0,-818700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.0005089492006185026
2019-06-24,1103367960.81456,1387057313.1823428,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,0.0,0.0,80000.0,-358600.0,230000.0,-153400.0,0.0,0.0,0.0,0.0,1020000.0,-818700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.001310869412462612
2019-06-25,1103367960.81456,1388114779.930012,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,0.0,0.0,80000.0,-358600.0,230000.0,-153400.0,0.0,0.0,0.0,0.0,1020000.0,-818700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.0007623814370316673
2019-06-26,1103367960.81456,1386002542.6566749,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,0.0,0.0,80000.0,-358600.0,230000.0,-153400.0,0.0,0.0,0.0,0.0,1020000.0,-818700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.0015216589462750951
2019-06-27,1103367960.81456,1387603229.697373,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,0.0,0.0,80000.0,-358600.0,230000.0,-153400.0,0.0,0.0,0.0,0.0,1020000.0,-818700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.0011548947360731088
2019-06-28,1103367960.81456,1384309955.729061,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,0.0,0.0,80000.0,-358600.0,230000.0,-153400.0,0.0,0.0,0.0,0.0,1020000.0,-818700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,-0.0023733542109369843
2019-07-01,1158614496.7446148,1395164380.297402,70000.0,-778100.0,0.0,0.0,0,0,140000.0,-797800.0,0.0,0.0,0.0,0.0,230000.0,-153400.0,1710000.0,-105100.0,0.0,0.0,1020000.0,-818700.0,820000.0,-789300.0,0.0,0.0,0.0,0.0,290000.0,-108000.0,0.0,0.0,60000.0,-1511400.0,0,0,150000.0,-888500.0,200000.0,-521300.0,0.0,0.0,0.007841036267505874
